cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
30,13,0,6748650.00,100000007442518100;100000008258083100;100000000673868100;100000000821507100;100000002911170100,Фрагмент без seed на 1-м колене; назначение не определено
31,11,0,3784703.00,100000003004487100;100000003557488100;100000001317336100;100000002175422100;100000005042822100,Фрагмент без seed на 1-м колене; назначение не определено
32,10,0,322010.00,100000008172352100;100000001597505100;100000007322059100;100000004552204100;100000000993112100,Фрагмент без seed на 1-м колене; назначение не определено
33,10,0,603900.00,100000003635170100;100000004209339100;100000008501413100;100000002156381100;100000002696152100,Фрагмент без seed на 1-м колене; назначение не определено
34,10,0,1727065.00,100000005519998100;100000004076740100;100000004336312100;100000004017410100;100000005767403100,Фрагмент без seed на 1-м колене; назначение не определено
35,9,0,1406982.00,100000002217161100;100000007647294100;100000001445848100;100000008254576100;100000002242066100,Фрагмент без seed на 2-м колене; назначение не определено
36,8,0,2473417.91,100000004906181100;100000008175078100;100000008675322100;100000000557536100;100000008349740100,Фрагмент без seed на 3-м колене; назначение не определено
37,8,0,389000.00,100000005507142100;100000001825934100;100000002612809100;100000005264874100;100000002214207100,Фрагмент без seed на 2-м колене; назначение не определено
38,7,0,143000.00,100000000507799100;100000005911352100;100000004508696100;100000002217806100;100000004549591100,Фрагмент без seed на 1-м колене; назначение не определено
39,7,0,3077000.00,100000002241986100;100000001053894100;100000002594214100;100000004047887100;100000001286703100,Фрагмент без seed на 3-м колене; назначение не определено
40,7,3,4442461.00,100000003404627100;100000002681449100;100000008637537100;100000001732159100;100000008232832100,"Смешанная структура: terminal=1, peripheral=6; требуется ручной разбор"
41,7,0,1765600.00,100000007392365100;100000007865484100;100000008551752100;100000003631015100;100000004976946100,Фрагмент без seed на 3-м колене; назначение не определено
42,7,0,1268308.00,100000008011159100;100000006169033100;100000006232642100;100000003664994100;100000005754335100,Фрагмент без seed на 2-м колене; назначение не определено
43,6,1,1615030.00,100000008736940100;100000008193577100;100000005456919100;100000008751429100;100000008659445100,"Изолированный фрагмент из 6 узлов, связь с основной сетью не наблюдается"
44,6,1,1527967.00,100000007939160100;100000005183943100;100000003888271100;100000000580561100;100000000955444100,"Изолированный фрагмент из 6 узлов, связь с основной сетью не наблюдается"
45,6,0,2540000.00,100000004479404100;100000004717647100;100000002922000100;100000002659103100;100000001533161100,Фрагмент без seed на 2-м колене; назначение не определено
46,6,1,275885.00,100000005895525100;100000002462183100;100000005056870100;100000007175718100;100000005807278100,"Изолированный фрагмент из 6 узлов, связь с основной сетью не наблюдается"
47,6,0,2534500.00,100000003747133100;100000004722765100;100000005075949100;100000006527156100;100000002578653100,Фрагмент без seed на 2-м колене; назначение не определено
48,6,0,720900.00,100000008761219100;100000007472293100;100000006638021100;100000008333492100;100000002794374100,Фрагмент без seed на 3-м колене; назначение не определено
49,6,1,383300.00,100000004094958100;100000005546031100;100000005363908100;100000004331458100;100000005547096100,Признаки транзитной цепочки: средства проходят без удержания
50,5,0,1189154.00,100000000291906100;100000000291908100;100000004670388100;100000004722630100;100000004691350100,Фрагмент без seed на 2-м колене; назначение не определено
51,5,0,172000.00,100000004659919100;100000005031696100;100000001223977100;100000002700161100;100000008461217100,Фрагмент без seed на 2-м колене; назначение не определено
52,5,1,2809200.00,100000004135268100;100000007507343100;100000002738256100;100000004979498100;100000008571433100,Признаки транзитной цепочки: средства проходят без удержания
53,5,2,108007.00,100000006562026100;100000007347733100;100000008129393100;100000006249740100;100000006831291100,"Изолированный фрагмент из 5 узлов, связь с основной сетью не наблюдается"
54,4,0,460000.00,100000006069103100;100000000201868100;100000003192220100;100000006787636100,Признаки транзитной цепочки: средства проходят без удержания
55,4,0,518000.00,100000002205022100;100000003163886100;100000000629812100;100000001380107100,Фрагмент без seed на 2-м колене; назначение не определено
56,4,1,1404980.00,100000001872484100;100000008601794100;100000000785800100;100000002459163100,"Изолированный фрагмент из 4 узлов, связь с основной сетью не наблюдается"
57,4,0,1595700.00,100000001052945100;100000001131403100;100000004616845100;100000005146665100,Фрагмент без seed на 3-м колене; назначение не определено
58,4,0,832800.00,100000003159641100;100000008625905100;100000001065234100;100000002194320100,Фрагмент без seed на 2-м колене; назначение не определено
59,4,1,79050.00,100000006888238100;100000003148220100;100000001852140100;100000004971871100,"Изолированный фрагмент из 4 узлов, связь с основной сетью не наблюдается"
60,4,0,332709.00,100000002513028100;100000004610802100;100000002516862100;100000004780083100,Фрагмент без seed на 3-м колене; назначение не определено
61,3,1,450000.00,100000002371751100;100000000769919100;100000007018630100,"Изолированный фрагмент из 3 узлов, связь с основной сетью не наблюдается"
62,3,0,553830.00,100000003321895100;100000003692843100;100000002371892100,Фрагмент без seed на 3-м колене; назначение не определено
63,3,1,390167.62,100000002781227100;100000002796853100;100000008522127100,Признаки транзитной цепочки: средства проходят без удержания
64,3,0,1557988.00,100000008258458100;100000004035925100;100000008619159100,Фрагмент без seed на 3-м колене; назначение не определено
65,3,1,450816.00,100000005034574100;100000007283257100;100000004388983100,"Изолированный фрагмент из 3 узлов, связь с основной сетью не наблюдается"
66,3,0,627870.00,100000008628231100;100000004666651100;100000005664632100,Фрагмент без seed на 1-м колене; назначение не определено
67,2,0,761255.00,100000000583220100;100000004586598100,Фрагмент без seed на 3-м колене; назначение не определено
68,2,1,30000.00,100000003980083100;100000003200071100,"Изолированный фрагмент из 2 узлов, связь с основной сетью не наблюдается"
69,2,1,81465.00,100000003865939100;100000005392290100,"Изолированный фрагмент из 2 узлов, связь с основной сетью не наблюдается"
70,2,0,584900.00,100000008430691100;100000007330432100,Фрагмент без seed на 3-м колене; назначение не определено
71,2,0,857500.00,100000008324800100;100000007390016100,Признаки транзитной цепочки: средства проходят без удержания
72,1,1,0.00,100000000456947100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
73,1,1,0.00,100000003265658100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
74,1,1,0.00,100000003349739100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
75,1,1,0.00,100000003770083100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
76,1,1,0.00,100000004021459100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
77,1,1,0.00,100000004174835100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
78,1,1,0.00,100000005017150100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
79,1,1,0.00,100000005087431100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
80,1,1,0.00,100000005235389100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
81,1,1,0.00,100000005480435100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
82,1,1,0.00,100000005495722100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
83,1,1,0.00,100000005550592100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
84,1,1,0.00,100000005560900100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
85,1,1,0.00,100000005568407100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
86,1,1,0.00,100000008117324100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
87,1,1,0.00,100000008205000100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
88,1,1,0.00,100000008513251100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
89,1,1,0.00,100000008669037100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
90,1,1,0.00,100000008701222100,"Изолированный узел: переводов в выгрузке нет, данных для гипотезы недостаточно"
